Time,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Battery (Discharging) - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Distillate - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Temperature - C,Price - AUD/MWh
2019-12-18 14:30,812.98,219.29,245.35,0.60,64.41,321.74,633.94,927.12,0.02,175.07,0.00,-0.01,42.20,286.87
2019-12-18 14:35,806.98,219.27,208.95,0.00,79.19,321.99,633.32,812.72,0.02,308.80,0.00,-0.08,42.27,286.87
2019-12-18 14:40,800.99,219.12,221.55,3.80,79.10,323.11,633.12,672.98,0.02,348.69,0.00,-0.10,42.33,286.87
2019-12-18 14:45,794.99,218.19,206.81,1.54,78.22,320.91,634.31,616.13,0.02,330.67,0.00,-3.37,42.40,286.87
2019-12-18 14:50,788.99,216.51,198.21,21.02,78.74,321.68,632.82,664.42,0.02,250.56,0.00,-0.06,42.47,286.87
2019-12-18 14:55,783.00,218.59,183.68,27.20,78.60,322.57,633.62,755.20,0.02,246.30,0.00,-0.10,42.53,286.87
2019-12-18 15:00,777.00,218.62,173.02,30.62,77.58,323.92,633.09,734.68,0.02,161.57,0.00,-0.02,42.60,161.70
2019-12-18 15:05,768.74,218.56,192.40,30.43,79.15,336.23,634.01,839.38,0.02,424.77,0.00,0.00,42.52,161.70
2019-12-18 15:10,760.48,220.11,147.98,0.00,77.73,359.11,601.51,676.37,0.02,500.35,0.00,-11.73,42.43,161.70
2019-12-18 15:15,752.23,220.67,162.63,0.00,79.21,398.75,564.47,570.13,0.02,504.82,0.00,-2.80,42.35,161.70
2019-12-18 15:20,743.97,221.36,157.36,4.47,78.31,436.64,599.99,523.44,0.02,545.40,0.00,-0.12,42.27,161.70
2019-12-18 15:25,735.71,221.62,143.21,0.00,79.29,438.85,634.21,482.98,0.02,460.62,0.00,-1.07,42.18,161.70
2019-12-18 15:30,727.45,220.94,141.57,0.00,78.72,432.20,632.15,576.33,0.02,488.07,0.00,-0.08,42.10,110.33
2019-12-18 15:35,716.98,220.46,133.67,0.00,78.84,435.74,631.88,573.54,0.02,552.48,0.00,-0.06,42.15,110.33
2019-12-18 15:40,706.51,218.67,134.98,0.00,78.72,424.21,632.08,537.02,0.02,584.68,0.00,-0.08,42.20,110.33
2019-12-18 15:45,696.04,215.33,126.97,0.00,78.80,418.59,632.57,524.77,0.02,519.66,0.00,-0.08,42.25,110.33
2019-12-18 15:50,685.58,210.64,116.85,0.00,78.65,418.07,633.39,574.11,0.02,379.68,0.00,-0.07,42.30,110.33
2019-12-18 15:55,675.11,207.61,112.94,0.00,78.49,419.46,634.14,753.36,0.02,398.48,0.00,-0.08,42.35,110.33
2019-12-18 16:00,664.64,207.36,119.17,0.00,79.52,420.95,633.79,797.25,0.02,529.80,0.00,-0.09,42.40,171.00
2019-12-18 16:05,651.65,200.47,107.82,0.05,78.69,420.77,632.94,675.46,0.02,422.23,0.00,0.00,42.23,171.00
2019-12-18 16:10,638.67,208.73,125.83,0.00,78.52,423.55,633.62,786.71,0.02,261.06,0.00,-0.03,42.07,171.00
2019-12-18 16:15,625.68,208.61,135.54,1.50,79.62,423.01,634.48,941.47,0.02,224.09,0.00,-0.05,41.90,171.00
2019-12-18 16:20,612.70,206.77,139.94,10.30,77.82,441.01,632.72,946.18,0.02,112.37,0.00,-0.07,41.73,171.00
2019-12-18 16:25,599.71,205.27,162.73,0.00,78.22,471.76,631.48,1031.07,0.02,123.36,0.00,-3.50,41.57,171.00
2019-12-18 16:30,586.73,203.43,142.80,0.02,79.65,468.88,632.43,1012.77,0.02,375.18,0.00,-0.60,41.40,106.78
2019-12-18 16:35,570.03,199.41,154.13,27.50,77.88,471.16,594.50,870.99,0.02,441.55,0.00,-1.01,41.40,106.78
2019-12-18 16:40,553.32,198.98,161.62,9.60,78.42,465.14,626.75,737.25,0.02,458.55,0.00,-1.08,41.40,106.78
2019-12-18 16:45,536.62,196.93,155.46,0.00,78.39,481.48,632.92,718.10,0.02,445.88,0.00,-1.02,41.40,106.78
2019-12-18 16:50,519.92,195.26,166.33,16.13,78.49,478.45,633.84,752.01,0.02,385.80,0.00,-1.00,41.40,106.78
2019-12-18 16:55,503.21,192.94,179.81,12.79,78.68,484.13,632.07,842.44,0.02,344.48,0.00,-0.01,41.40,106.78
2019-12-18 17:00,486.51,190.51,209.01,13.33,77.81,482.46,632.08,908.66,0.02,372.40,0.00,-0.04,41.40,160.00
2019-12-18 17:05,469.45,188.10,205.72,41.27,77.96,480.00,632.10,848.02,0.02,406.21,0.00,-0.24,41.28,160.00
2019-12-18 17:10,452.39,185.46,212.05,42.94,78.36,479.66,631.37,820.33,0.02,287.40,0.00,-0.51,41.17,160.00
2019-12-18 17:15,435.33,183.00,211.83,43.29,78.95,479.33,632.12,954.82,0.02,225.78,0.00,-0.17,41.05,160.00
2019-12-18 17:20,418.27,180.74,206.51,47.07,79.53,494.80,633.74,984.43,0.02,112.32,0.00,-0.48,40.93,160.00
2019-12-18 17:25,401.21,175.77,230.75,18.30,78.29,504.92,632.72,1142.77,0.02,79.06,0.00,-0.24,40.82,160.00
2019-12-18 17:30,384.15,170.39,230.80,51.20,78.45,504.59,633.77,1163.37,0.02,90.64,0.00,0.00,40.70,186.24
2019-12-18 17:35,364.86,154.02,220.74,55.00,78.13,505.44,633.47,1156.61,0.02,189.70,0.00,-0.13,40.35,186.24
2019-12-18 17:40,345.56,144.43,225.91,31.68,78.29,514.73,632.17,1120.29,0.02,209.77,0.00,-0.16,40.00,186.24
2019-12-18 17:45,326.27,147.30,219.64,1.80,78.71,519.05,632.95,1114.18,0.02,235.73,0.00,-0.10,39.65,186.24
2019-12-18 17:50,306.98,155.20,255.87,18.11,78.20,516.53,631.43,1138.46,0.02,225.14,0.00,-0.10,39.30,186.24
2019-12-18 17:55,287.68,154.75,264.93,5.00,79.04,516.61,632.65,1151.97,0.02,229.85,0.00,-0.05,38.95,186.24
2019-12-18 18:00,268.39,124.40,288.16,0.00,79.09,518.07,632.82,1109.69,0.02,298.08,0.00,-0.01,38.60,178.45
2019-12-18 18:05,250.16,135.80,296.33,27.90,78.39,516.28,632.33,985.18,0.02,220.40,0.00,-0.01,38.43,178.45
2019-12-18 18:10,231.94,133.58,298.65,4.38,77.76,518.00,632.47,1054.34,0.02,259.41,0.00,-0.21,38.27,178.45
2019-12-18 18:15,213.72,134.83,280.88,14.80,78.60,520.35,632.30,1043.61,0.02,210.59,0.00,-0.08,38.10,178.45
2019-12-18 18:20,195.49,133.02,297.52,25.20,77.79,520.69,632.42,1104.66,0.02,297.28,0.00,-0.12,37.93,178.45
2019-12-18 18:25,177.27,117.33,294.17,27.10,77.53,521.46,632.32,1110.13,0.02,239.34,0.00,-0.07,37.77,178.45
2019-12-18 18:30,159.04,103.72,313.10,32.15,78.84,521.35,633.27,1088.01,0.02,259.28,0.00,-0.30,37.60,185.79
2019-12-18 18:35,144.63,101.93,322.99,47.14,79.03,524.49,633.10,1092.52,0.02,264.41,0.00,-0.22,37.38,185.79
2019-12-18 18:40,130.22,107.79,347.54,17.01,78.14,523.62,636.63,1075.30,0.02,280.58,0.00,0.00,37.17,185.79
2019-12-18 18:45,115.82,101.01,359.27,1.40,78.78,525.58,636.40,1060.59,0.02,262.72,0.00,-0.34,36.95,185.79
2019-12-18 18:50,101.41,92.69,375.04,0.40,78.13,521.49,638.07,1050.17,0.02,272.40,0.00,-0.28,36.73,185.79
2019-12-18 18:55,87.00,77.78,391.63,0.93,78.16,520.82,638.02,1054.09,0.02,286.87,0.00,-0.03,36.52,185.79
2019-12-18 19:00,72.59,69.47,404.68,0.30,79.88,522.92,638.21,1036.01,0.02,363.05,0.00,-0.15,36.30,115.30
2019-12-18 19:05,65.67,54.78,408.18,0.30,78.26,524.61,637.85,944.55,0.02,390.48,0.00,-0.51,36.22,115.30
2019-12-18 19:10,58.75,67.51,424.64,0.40,79.58,526.20,617.70,933.56,0.02,313.40,0.00,-0.24,36.13,115.30
2019-12-18 19:15,51.84,58.63,444.50,0.40,79.77,520.27,619.68,996.85,0.02,464.48,0.00,-0.17,36.05,115.30
2019-12-18 19:20,44.92,43.05,461.09,5.05,78.49,526.19,638.31,865.04,0.02,504.15,0.00,-0.18,35.97,115.30
2019-12-18 19:25,38.00,17.55,461.00,0.77,77.36,525.63,640.96,742.31,0.02,483.27,0.00,-0.48,35.88,115.30
2019-12-18 19:30,31.08,8.30,458.26,0.03,78.46,524.57,639.95,765.30,0.02,434.30,0.00,0.00,35.80,115.00
2019-12-18 19:35,25.96,8.34,458.35,0.60,79.16,488.96,639.69,871.82,0.02,491.56,0.00,-0.11,35.55,115.00
2019-12-18 19:40,20.84,6.17,468.08,8.31,78.03,527.76,640.37,781.16,0.02,526.92,0.00,0.00,35.30,115.00
2019-12-18 19:45,15.72,6.01,475.12,5.60,78.34,525.31,639.29,727.21,0.02,499.86,0.00,-0.26,35.05,115.00
2019-12-18 19:50,10.60,6.18,475.35,0.00,78.42,526.76,640.27,696.53,0.02,554.65,0.00,-0.98,34.80,115.00
2019-12-18 19:55,5.48,5.91,498.51,0.10,77.84,528.41,639.47,660.57,0.02,602.24,0.00,-0.33,34.55,115.00
2019-12-18 20:00,0.36,3.49,506.16,6.50,79.50,526.73,638.87,595.69,0.02,418.73,0.00,-0.28,34.30,116.25
2019-12-18 20:05,0.30,2.76,513.28,9.86,79.94,474.36,639.19,780.60,0.02,423.60,0.00,-0.49,34.22,116.25
2019-12-18 20:10,0.24,1.39,520.61,0.30,78.68,428.76,639.45,799.92,0.02,507.96,0.00,-0.76,34.13,116.25
2019-12-18 20:15,0.18,0.88,540.24,27.55,79.16,417.27,638.96,709.62,0.02,468.76,0.00,-0.30,34.05,116.25
2019-12-18 20:20,0.12,-0.03,553.04,2.30,78.31,417.74,639.24,718.88,0.02,551.97,0.00,-0.47,33.97,116.25
2019-12-18 20:25,0.06,-0.50,552.87,9.40,79.10,418.49,638.79,635.89,0.02,526.10,0.00,-0.46,33.88,116.25
2019-12-18 20:30,0.00,-0.20,563.13,0.01,78.61,418.49,639.24,606.89,0.02,370.16,0.00,0.00,33.80,105.67
2019-12-18 20:35,0.00,-0.20,559.13,28.30,78.34,420.10,639.06,708.21,0.02,407.39,0.00,-0.08,33.73,105.67
2019-12-18 20:40,0.00,-0.20,579.48,29.56,78.28,418.88,635.24,656.87,0.02,464.57,0.00,-0.30,33.67,105.67
2019-12-18 20:45,0.00,-0.20,613.00,1.80,78.60,422.22,634.06,602.04,0.02,491.75,0.00,-0.24,33.60,105.67
2019-12-18 20:50,0.00,-0.20,652.28,0.31,78.48,419.91,634.82,520.63,0.02,508.65,0.00,0.00,33.53,105.67
2019-12-18 20:55,0.00,-0.20,657.08,1.80,78.00,420.25,622.44,470.69,0.02,501.62,0.00,-0.40,33.47,105.67
2019-12-18 21:00,0.00,-0.20,669.89,0.91,79.09,409.77,617.95,477.01,0.02,458.28,0.00,-0.22,33.40,95.32
2019-12-18 21:05,0.00,-0.20,673.87,26.00,77.97,350.47,625.81,513.00,0.02,490.01,0.00,-0.25,32.97,95.32
2019-12-18 21:10,0.00,-0.20,677.12,18.67,78.92,345.07,623.39,480.10,0.02,486.06,0.00,0.00,32.53,95.32
2019-12-18 21:15,0.00,-0.20,660.57,1.40,78.40,343.48,609.96,486.77,0.02,507.71,0.00,-0.59,32.10,95.32
2019-12-18 21:20,0.00,-0.20,672.12,0.00,79.03,323.92,608.56,467.18,0.02,531.98,0.00,-0.06,31.67,95.32
2019-12-18 21:25,0.00,-0.20,668.45,1.67,78.22,296.32,611.66,450.11,0.02,569.33,0.00,-0.26,31.23,95.32
2019-12-18 21:30,0.00,-0.20,660.58,3.49,77.78,278.64,579.62,443.44,0.02,535.33,0.00,-0.18,30.80,83.30
2019-12-18 21:35,0.00,-0.20,660.20,10.70,77.88,278.23,608.25,447.89,0.02,482.03,0.00,-0.28,30.63,83.30
2019-12-18 21:40,0.00,-0.20,679.19,0.54,79.03,280.17,604.54,445.92,0.02,502.43,0.00,-2.70,30.47,83.30
2019-12-18 21:45,0.00,-0.20,689.60,0.00,79.23,280.36,604.72,387.96,0.02,472.53,0.00,-0.78,30.30,83.30
2019-12-18 21:50,0.00,-0.20,715.27,0.00,78.25,280.90,589.60,398.25,0.02,497.35,0.00,-0.55,30.13,83.30
2019-12-18 21:55,0.00,-0.20,709.26,0.00,78.75,280.53,556.22,405.60,0.02,468.77,0.00,-3.43,29.97,83.30
2019-12-18 22:00,0.00,-0.20,753.01,0.00,79.24,281.20,518.09,387.72,0.02,457.20,0.00,-15.90,29.80,79.40
2019-12-18 22:05,0.00,-0.20,799.19,0.00,78.55,280.87,495.87,382.29,0.02,358.48,0.00,-20.09,29.68,79.40
2019-12-18 22:10,0.00,-0.20,779.34,0.00,79.04,280.05,497.22,385.27,0.02,345.30,0.00,-3.58,29.57,79.40
2019-12-18 22:15,0.00,-0.20,779.87,0.00,79.16,279.97,495.67,396.89,0.02,333.14,0.00,-0.29,29.45,79.40
2019-12-18 22:20,0.00,-0.20,785.12,0.01,78.74,280.97,494.41,404.28,0.02,321.23,0.00,-0.46,29.33,79.40
2019-12-18 22:25,0.00,-0.20,797.35,5.24,79.03,280.96,493.37,400.33,0.02,236.09,0.00,-0.06,29.22,79.40
2019-12-18 22:30,0.00,-0.20,824.32,6.45,78.71,282.00,500.53,403.79,0.02,196.09,0.00,-0.28,29.10,75.99
2019-12-18 22:35,0.00,-0.20,818.46,2.23,79.23,238.64,538.32,399.78,0.02,168.55,0.00,-0.52,29.20,75.99
2019-12-18 22:40,0.00,-0.20,797.35,1.78,79.09,237.98,525.63,398.79,0.02,218.43,0.00,-0.34,29.30,75.99
2019-12-18 22:45,0.00,-0.20,776.39,0.00,78.45,238.25,500.09,391.38,0.02,199.20,0.00,-2.95,29.40,75.99
2019-12-18 22:50,0.00,-0.20,779.78,0.00,78.22,236.99,495.71,400.85,0.02,127.75,0.00,-0.45,29.50,75.99
2019-12-18 22:55,0.00,-0.20,801.18,16.48,78.83,236.35,529.08,439.32,0.02,123.19,0.00,-0.26,29.60,75.99
2019-12-18 23:00,0.00,-0.20,805.75,0.00,78.80,272.38,498.77,387.05,0.02,96.21,0.00,-2.93,29.70,50.86
2019-12-18 23:05,0.00,-0.20,816.86,1.11,79.19,271.74,489.77,412.48,0.02,132.40,0.00,-0.63,29.47,50.86
2019-12-18 23:10,0.00,-0.20,837.19,0.00,79.09,261.03,485.03,386.80,0.02,76.94,0.00,-6.62,29.23,50.86
2019-12-18 23:15,0.00,-0.20,894.00,0.00,79.26,259.92,462.02,385.76,0.02,58.23,0.00,-7.08,29.00,50.86
2019-12-18 23:20,0.00,-0.20,939.26,0.00,78.84,260.13,456.08,392.90,0.02,38.16,0.00,-37.89,28.77,50.86
2019-12-18 23:25,0.00,-0.20,944.31,0.00,78.94,221.07,455.99,408.75,0.02,0.00,-14.85,-40.01,28.53,50.86
2019-12-18 23:30,0.00,-0.20,960.20,2.42,78.54,216.41,461.03,418.86,0.02,0.00,-81.96,-40.14,28.30,58.74
2019-12-18 23:35,0.00,-0.20,975.13,1.23,60.52,244.92,504.42,400.51,0.02,0.00,-70.54,-40.31,28.17,58.74
2019-12-18 23:40,0.00,-0.20,978.88,0.00,60.75,201.29,462.47,404.39,0.02,0.00,-144.40,-2.88,28.03,58.74
2019-12-18 23:45,0.00,-0.20,956.61,2.56,61.11,231.56,467.64,401.22,0.02,0.00,-85.13,-0.55,27.90,58.74
2019-12-18 23:50,0.00,-0.20,955.23,15.80,60.39,204.54,463.92,421.59,0.02,0.00,-128.21,-0.23,27.77,58.74
2019-12-18 23:55,0.00,-0.20,942.64,0.00,61.13,231.65,477.19,397.56,0.02,0.00,-87.56,-0.01,27.63,58.74
2019-12-19 00:00,0.00,-0.20,928.61,0.00,60.46,241.67,484.85,389.27,0.02,75.15,0.00,-7.09,27.50,78.27
2019-12-19 00:05,0.00,-0.20,938.10,0.89,41.09,241.86,522.95,323.50,0.02,38.60,0.00,-0.33,27.57,78.27
2019-12-19 00:10,0.00,-0.20,968.74,0.30,40.73,241.78,558.20,300.95,0.02,77.64,0.00,-0.49,27.63,78.27
2019-12-19 00:15,0.00,-0.20,974.71,0.20,39.93,241.60,536.41,277.36,0.02,96.91,0.00,-0.14,27.70,78.27
2019-12-19 00:20,0.00,-0.20,982.08,0.00,40.15,240.90,480.89,280.09,0.02,91.34,0.00,-23.42,27.77,78.27
2019-12-19 00:25,0.00,-0.20,975.94,0.00,40.30,240.57,456.23,275.32,0.02,88.17,0.00,-0.26,27.83,78.27
2019-12-19 00:30,0.00,-0.20,951.39,0.00,40.33,232.36,456.96,294.36,0.02,152.84,0.00,-0.83,27.90,64.10
2019-12-19 00:35,0.00,-0.20,959.43,2.00,0.00,150.87,516.45,298.84,0.02,149.12,0.00,-0.20,27.50,64.10
2019-12-19 00:40,0.00,-0.20,948.58,0.00,0.00,44.05,563.73,279.56,0.02,176.11,0.00,-5.10,27.10,64.10
2019-12-19 00:45,0.00,-0.20,934.94,0.00,0.00,38.64,528.62,290.48,0.02,211.72,0.00,-0.46,26.70,64.10
2019-12-19 00:50,0.00,-0.20,942.19,0.00,0.00,38.66,486.83,277.38,0.02,223.73,0.00,-0.96,26.30,64.10
2019-12-19 00:55,0.00,-0.20,919.50,8.60,0.00,38.51,476.35,297.56,0.02,220.92,0.00,-0.48,25.90,64.10
2019-12-19 01:00,0.00,-0.20,915.77,0.30,0.00,38.53,459.32,294.25,0.02,221.64,0.00,-0.03,25.50,54.42
2019-12-19 01:05,0.00,-0.20,929.10,0.00,0.00,29.38,510.34,286.76,0.02,198.63,0.00,-0.29,25.48,54.42
2019-12-19 01:10,0.00,-0.20,917.83,0.00,0.00,0.00,490.42,272.17,0.02,219.83,0.00,-19.45,25.47,54.42
2019-12-19 01:15,0.00,-0.20,912.12,0.00,0.00,0.00,490.22,285.61,0.02,219.26,0.00,-37.54,25.45,54.42
2019-12-19 01:20,0.00,-0.20,899.97,0.00,0.00,0.00,470.09,288.83,0.02,206.70,0.00,-2.92,25.43,54.42
2019-12-19 01:25,0.00,-0.20,917.15,0.00,0.00,0.00,460.35,281.09,0.02,240.44,0.00,-0.71,25.42,54.42
2019-12-19 01:30,0.00,-0.20,949.65,0.00,0.00,0.00,459.85,266.83,0.02,161.14,0.00,-37.98,25.40,46.29
2019-12-19 01:35,0.00,-0.20,948.47,0.01,0.00,0.00,430.97,295.64,0.02,217.19,0.00,-2.77,25.42,46.29
2019-12-19 01:40,0.00,-0.20,968.94,0.00,10.38,0.00,418.52,275.90,0.02,193.70,0.00,-37.98,25.43,46.29
2019-12-19 01:45,0.00,-0.20,969.76,0.00,10.47,0.00,396.22,285.10,0.02,179.61,0.00,-25.67,25.45,46.29
2019-12-19 01:50,0.00,-0.20,971.48,0.00,10.44,0.00,385.91,293.17,0.02,171.73,0.00,-39.31,25.47,46.29
2019-12-19 01:55,0.00,-0.20,957.92,0.00,10.36,0.00,385.06,289.72,0.02,180.67,0.00,-39.98,25.48,46.29
2019-12-19 02:00,0.00,-0.20,959.46,0.00,10.30,0.00,383.48,270.21,0.02,149.83,0.00,-40.41,25.50,40.73
2019-12-19 02:05,0.00,-0.20,949.36,0.00,18.66,0.00,381.99,279.07,0.02,161.19,0.00,-40.03,25.35,40.73
2019-12-19 02:10,0.00,-0.20,955.04,0.00,19.52,0.00,383.20,278.24,0.02,155.07,0.00,-40.25,25.20,40.73
2019-12-19 02:15,0.00,-0.20,954.97,0.00,19.30,0.00,381.39,285.13,0.02,115.98,0.00,-39.93,25.05,40.73
2019-12-19 02:20,0.00,-0.20,970.32,0.08,19.88,0.00,383.94,298.17,0.02,142.26,0.00,-39.80,24.90,40.73
2019-12-19 02:25,0.00,-0.20,972.40,0.00,19.67,0.00,381.05,271.98,0.02,83.41,0.00,-40.31,24.75,40.73
2019-12-19 02:30,0.00,-0.20,976.98,0.02,19.79,0.00,382.34,289.87,0.02,51.16,0.00,-39.70,24.60,46.77
2019-12-19 02:35,0.00,-0.20,1007.00,0.00,19.14,0.00,381.89,275.10,0.02,40.86,0.00,-23.73,24.52,46.77
2019-12-19 02:40,0.00,-0.20,1025.28,0.00,19.58,0.00,381.25,275.83,0.02,0.00,-17.53,-1.80,24.43,46.77
2019-12-19 02:45,0.00,-0.20,1047.93,0.00,19.78,0.00,383.54,287.89,0.02,17.52,0.00,-1.59,24.35,46.77
2019-12-19 02:50,0.00,-0.20,1060.45,0.00,19.44,0.00,380.85,294.52,0.02,0.00,-0.35,-0.73,24.27,46.77
2019-12-19 02:55,0.00,-0.20,1067.55,0.00,19.73,0.00,380.99,285.11,0.02,0.00,-30.26,-0.05,24.18,46.77
2019-12-19 03:00,0.00,-0.20,1085.07,0.00,19.71,0.00,381.20,277.46,0.02,0.00,-110.65,-0.09,24.10,36.24
2019-12-19 03:05,0.00,-0.20,1098.43,0.10,64.45,0.00,382.30,276.32,0.02,0.00,-112.41,0.00,24.07,36.24
2019-12-19 03:10,0.00,-0.20,1100.08,0.00,80.14,0.00,382.00,278.46,0.02,0.00,-90.92,-0.76,24.03,36.24
2019-12-19 03:15,0.00,-0.20,1105.12,0.00,80.48,0.00,382.04,284.75,0.02,0.00,-177.38,-36.14,24.00,36.24
2019-12-19 03:20,0.00,-0.20,1097.54,0.00,79.93,0.00,381.25,277.05,0.02,0.00,-158.87,-2.25,23.97,36.24
2019-12-19 03:25,0.00,-0.20,1091.75,0.00,79.65,0.00,382.95,274.55,0.02,0.00,-121.40,-10.55,23.93,36.24
2019-12-19 03:30,0.00,-0.20,1078.01,0.00,79.65,0.00,382.51,287.04,0.02,0.00,-123.20,-38.77,23.90,35.59
2019-12-19 03:35,0.00,-0.20,1063.84,0.06,80.55,0.00,382.67,296.62,0.02,0.00,-98.99,-39.90,24.02,35.59
2019-12-19 03:40,0.00,-0.20,1067.77,0.00,80.20,0.00,381.83,283.31,0.02,0.00,-136.34,-40.38,24.13,35.59
2019-12-19 03:45,0.00,-0.20,1086.80,0.00,79.07,0.00,382.86,272.32,0.02,0.00,-172.75,-11.39,24.25,35.59
2019-12-19 03:50,0.00,-0.20,1117.43,0.00,80.11,0.00,382.38,278.33,0.02,0.00,-156.01,-8.99,24.37,35.59
2019-12-19 03:55,0.00,-0.20,1117.89,0.00,80.11,0.00,382.30,277.89,0.02,0.00,-216.05,-37.18,24.48,35.59
2019-12-19 04:00,0.00,-0.20,1118.65,0.00,79.07,0.00,379.90,271.83,0.02,0.00,-230.65,-14.07,24.60,29.47
2019-12-19 04:05,0.00,-0.20,1101.12,0.00,79.18,0.00,383.56,289.37,0.02,0.00,-130.79,-6.04,24.35,29.47
2019-12-19 04:10,0.00,-0.20,1072.38,0.00,80.55,0.00,381.86,289.24,0.02,0.00,-172.25,-38.35,24.10,29.47
2019-12-19 04:15,0.00,-0.20,1035.63,0.00,79.91,0.00,381.32,286.05,0.02,0.00,-135.22,-11.19,23.85,29.47
2019-12-19 04:20,0.00,-0.20,1006.12,0.00,79.48,0.00,381.91,277.60,0.02,0.00,-74.81,-0.43,23.60,29.47
2019-12-19 04:25,0.00,-0.20,985.18,0.00,80.16,0.00,382.31,277.24,0.02,0.00,-97.56,-23.92,23.35,29.47
2019-12-19 04:30,0.00,-0.20,975.71,0.00,79.85,0.00,383.09,277.21,0.02,0.00,-36.50,-18.42,23.10,43.42
2019-12-19 04:35,0.00,-0.20,959.85,11.20,29.48,0.00,379.55,293.58,0.02,0.00,-47.23,-0.13,23.22,43.42
2019-12-19 04:40,0.00,-0.20,948.16,10.00,30.30,0.00,379.39,293.62,-0.06,0.00,-13.41,-0.81,23.33,43.42
2019-12-19 04:45,0.00,-0.20,962.14,12.20,30.27,0.00,378.44,288.99,0.02,0.00,-34.26,-0.05,23.45,43.42
2019-12-19 04:50,0.00,-0.20,962.17,0.00,30.26,0.00,379.94,279.81,0.02,0.00,-41.98,-5.47,23.57,43.42
2019-12-19 04:55,0.00,-0.20,986.49,8.30,30.26,0.00,379.99,294.64,0.02,0.00,-52.41,-0.28,23.68,43.42
2019-12-19 05:00,0.00,-0.20,1007.30,0.00,30.09,0.00,378.39,267.37,0.02,0.00,-94.96,-25.64,23.80,36.58
2019-12-19 05:05,0.01,-0.20,997.47,0.00,30.37,0.00,380.33,279.14,0.02,0.00,-63.63,-0.68,23.77,36.58
2019-12-19 05:10,0.01,-0.20,1005.71,0.00,30.26,0.00,378.24,272.65,0.02,0.00,-53.97,-6.71,23.73,36.58
2019-12-19 05:15,0.01,-0.20,1006.98,0.00,29.89,0.00,377.45,278.30,0.02,0.00,-84.93,-1.32,23.70,36.58
2019-12-19 05:20,0.02,-0.20,1013.49,2.00,34.07,0.00,379.79,295.33,0.02,0.00,-57.77,-0.29,23.67,36.58
2019-12-19 05:25,0.03,-0.20,1009.29,0.10,34.27,0.00,378.42,293.16,0.02,0.00,-70.24,-0.42,23.63,36.58
2019-12-19 05:30,0.03,-0.20,991.42,14.00,33.66,0.00,377.59,293.96,0.02,0.00,-56.68,-0.91,23.60,48.27
2019-12-19 05:35,1.59,-0.20,972.43,20.30,34.00,0.00,417.61,290.00,0.02,0.00,-90.18,-0.17,23.52,48.27
2019-12-19 05:40,3.15,-0.20,968.90,0.00,33.94,0.00,447.81,270.84,0.02,0.00,-102.23,-0.14,23.43,48.27
2019-12-19 05:45,4.71,-0.20,967.36,0.00,33.72,0.00,462.60,264.92,0.02,0.00,-100.98,-0.54,23.35,48.27
2019-12-19 05:50,6.27,-0.20,981.54,3.50,33.68,0.00,461.90,277.59,0.02,0.00,-81.98,0.00,23.27,48.27
2019-12-19 05:55,7.83,-0.20,973.93,0.00,33.94,0.00,463.53,269.47,0.02,0.00,-92.50,-2.63,23.18,48.27
2019-12-19 06:00,9.39,-0.20,972.46,0.00,34.20,0.00,463.30,281.05,0.02,0.00,-81.80,-2.65,23.10,48.55
2019-12-19 06:05,15.27,-0.20,975.78,0.00,33.77,0.00,461.40,280.71,0.02,0.00,-40.94,-0.50,23.38,48.55
2019-12-19 06:10,21.15,-0.08,985.84,0.00,34.01,0.00,463.32,279.96,0.02,0.00,-55.97,-0.38,23.67,48.55
2019-12-19 06:15,27.04,0.26,992.31,0.00,34.07,0.00,463.43,268.23,0.02,0.00,-91.86,-14.59,23.95,48.55
2019-12-19 06:20,32.92,2.53,987.64,0.00,33.42,0.00,462.71,267.53,0.02,0.00,-75.66,-19.37,24.23,48.55
2019-12-19 06:25,38.80,3.61,982.14,0.00,34.35,0.00,465.65,293.93,0.02,0.00,-30.03,-0.84,24.52,48.55
2019-12-19 06:30,44.68,4.98,980.00,0.40,34.27,0.00,463.03,287.08,0.02,0.00,-28.46,-0.04,24.80,52.75
2019-12-19 06:35,55.28,7.83,964.65,1.60,34.06,0.00,463.78,291.38,0.02,0.00,-17.94,-0.14,25.33,52.75
2019-12-19 06:40,65.89,10.93,927.71,0.25,33.71,0.00,463.63,266.09,-0.06,7.61,0.00,0.00,25.87,52.75
2019-12-19 06:45,76.49,14.73,898.01,0.20,33.78,0.00,464.08,278.19,0.02,58.80,0.00,-0.19,26.40,52.75
2019-12-19 06:50,87.09,19.39,868.71,0.20,34.09,0.00,464.55,273.32,0.02,53.30,0.00,-0.31,26.93,52.75
2019-12-19 06:55,97.70,22.92,859.43,0.00,33.89,0.00,489.82,287.08,0.02,87.33,0.00,-2.22,27.47,52.75
2019-12-19 07:00,108.30,29.39,839.31,0.00,34.10,0.00,498.35,268.68,0.02,123.74,0.00,-0.36,28.00,76.39
2019-12-19 07:05,123.40,36.43,828.65,0.00,34.13,0.00,474.23,282.80,0.02,107.80,0.00,-0.33,28.47,76.39
