date,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Battery (Discharging) -  MW,Gas (Reciprocating) -  MW,Gas (OCGT) -  MW,Gas (CCGT) -  MW,Gas (Steam) -  MW,Distillate -  MW,Imports -  MW,Exports -  MW,Battery (Charging) -  MW,Temperature - C,Price - AUD/MWh
2019-12-25 22:45,0.00,-0.20,908.30,7.00,20.39,0.00,189.66,78.65,0.02,352.35,0.00,-0.09,23.15,59.50
2019-12-25 22:50,0.00,-0.20,904.04,0.10,20.74,0.00,186.97,79.98,0.02,334.73,0.00,-0.06,23.03,59.50
2019-12-25 22:55,0.00,-0.20,904.66,0.00,20.36,0.00,186.30,81.34,0.02,324.66,0.00,-0.51,22.92,59.50
2019-12-25 23:00,0.00,-0.20,891.44,4.26,21.16,0.00,188.99,76.85,0.02,344.79,0.00,-0.09,22.80,51.75
2019-12-25 23:05,0.00,-0.20,917.12,0.44,20.19,0.00,186.97,79.86,0.02,312.08,0.00,-6.41,22.67,51.75
2019-12-25 23:10,0.00,-0.20,913.98,2.38,20.52,0.00,188.99,80.70,0.02,287.92,0.00,-2.02,22.53,51.75
2019-12-25 23:15,0.00,-0.20,910.09,0.85,20.52,0.00,186.97,82.06,0.02,284.38,0.00,-2.01,22.40,51.75
2019-12-25 23:20,0.00,-0.20,901.67,0.21,20.19,0.00,186.97,76.83,0.02,280.51,0.00,-1.99,22.27,51.75
2019-12-25 23:25,0.00,-0.20,874.13,44.83,20.45,0.00,191.00,79.89,0.02,302.20,0.00,-2.01,22.13,51.75
2019-12-25 23:30,0.00,-0.20,867.20,38.70,20.78,0.00,194.36,78.53,0.02,292.16,0.00,-1.99,22.00,55.00
2019-12-25 23:35,0.00,-0.20,877.20,2.76,20.28,0.00,188.32,79.70,0.02,320.75,0.00,-0.09,21.83,55.00
2019-12-25 23:40,0.00,-0.20,881.66,12.04,20.16,0.00,198.38,77.86,0.02,313.27,0.00,-0.09,21.67,55.00
2019-12-25 23:45,0.00,-0.20,879.04,3.56,21.45,0.00,190.33,77.83,0.02,307.24,0.00,-12.34,21.50,55.00
2019-12-25 23:50,0.00,-0.20,882.09,0.59,20.54,0.00,191.00,78.10,0.02,255.88,0.00,-32.90,21.33,55.00
2019-12-25 23:55,0.00,-0.20,912.86,3.42,20.55,0.00,188.32,81.75,0.02,282.48,0.00,-0.08,21.17,55.00
2019-12-26 00:00,0.00,-0.20,921.99,0.20,19.91,0.00,188.32,80.10,0.02,352.07,0.00,-0.08,21.00,56.88
2019-12-26 00:05,0.00,-0.20,930.71,5.40,20.19,0.00,219.86,81.35,0.02,378.57,0.00,-0.08,21.17,56.88
2019-12-26 00:10,0.00,-0.20,947.57,0.00,20.54,0.00,190.33,82.31,0.02,384.75,0.00,-11.24,21.33,56.88
2019-12-26 00:15,0.00,-0.20,918.99,6.10,20.52,0.00,187.65,77.40,0.02,390.60,0.00,-0.12,21.50,56.88
2019-12-26 00:20,0.00,-0.20,908.30,0.30,20.65,0.00,186.30,80.33,0.02,379.10,0.00,-0.04,21.67,56.88
2019-12-26 00:25,0.00,-0.20,920.91,2.30,20.51,0.00,186.97,80.40,0.02,340.90,0.00,-0.05,21.83,56.88
2019-12-26 00:30,0.00,-0.20,916.97,0.00,20.22,0.00,187.65,80.09,0.02,333.37,0.00,-0.11,22.00,49.14
2019-12-26 00:35,0.00,-0.20,903.09,0.00,20.05,0.00,187.65,82.04,0.02,320.25,0.00,-0.88,21.73,49.14
2019-12-26 00:40,0.00,-0.20,898.36,0.00,20.68,0.00,185.63,81.07,0.02,323.63,0.00,-0.18,21.47,49.14
2019-12-26 00:45,0.00,-0.20,909.40,0.00,20.52,0.00,186.97,79.89,0.02,293.67,0.00,-10.87,21.20,49.14
2019-12-26 00:50,0.00,-0.20,908.67,0.00,20.39,0.00,187.65,81.24,0.02,313.79,0.00,-5.40,20.93,49.14
2019-12-26 00:55,0.00,-0.20,906.58,0.00,20.19,0.00,185.63,84.47,0.02,317.21,0.00,-4.66,20.67,49.14
2019-12-26 01:00,0.00,-0.20,921.03,0.00,20.68,0.00,187.65,78.85,0.02,286.84,0.00,-26.90,20.40,43.59
2019-12-26 01:05,0.00,-0.20,911.31,0.00,21.00,0.00,199.73,77.37,0.02,270.74,0.00,-7.01,20.27,43.59
2019-12-26 01:10,0.00,-0.20,909.73,0.00,20.58,0.00,186.97,82.10,0.02,253.08,0.00,-22.29,20.13,43.59
2019-12-26 01:15,0.00,-0.20,887.69,8.90,20.04,0.00,195.03,77.46,0.02,252.33,0.00,-0.92,20.00,43.59
2019-12-26 01:20,0.00,-0.20,860.68,6.10,21.26,0.00,186.97,78.92,0.02,263.97,0.00,-0.97,19.87,43.59
2019-12-26 01:25,0.00,-0.20,856.86,18.40,20.36,0.00,186.97,80.81,0.02,293.59,0.00,-1.04,19.73,43.59
2019-12-26 01:30,0.00,-0.20,866.12,0.00,20.25,0.00,186.97,83.23,0.02,251.50,0.00,-41.12,19.60,37.57
2019-12-26 01:35,0.00,-0.20,890.01,0.50,20.58,0.00,186.30,78.13,0.02,238.57,0.00,-1.00,19.60,37.57
2019-12-26 01:40,0.00,-0.20,884.80,4.80,20.28,0.00,187.65,81.20,0.02,209.68,0.00,-0.99,19.60,37.57
2019-12-26 01:45,0.00,-0.20,870.24,15.90,20.45,0.00,193.01,79.64,0.02,215.16,0.00,-0.14,19.60,37.57
2019-12-26 01:50,0.00,-0.20,846.72,15.50,20.62,0.00,193.69,79.12,0.02,223.81,0.00,-1.00,19.60,37.57
2019-12-26 01:55,0.00,-0.20,835.03,1.40,20.29,0.00,188.32,80.09,0.02,223.31,0.00,-0.07,19.60,37.57
2019-12-26 02:00,0.00,-0.20,816.97,0.30,20.83,0.00,186.30,77.81,0.02,240.81,0.00,-0.10,19.60,38.68
2019-12-26 02:05,0.00,-0.20,812.14,8.70,20.42,0.00,187.65,78.56,0.02,252.94,0.00,-1.00,19.50,38.68
2019-12-26 02:10,0.00,-0.20,813.18,0.00,20.14,0.00,186.97,78.54,0.02,218.34,0.00,-2.37,19.40,38.68
2019-12-26 02:15,0.00,-0.20,805.59,0.40,20.54,0.00,195.70,77.79,0.02,230.09,0.00,-0.05,19.30,38.68
2019-12-26 02:20,0.00,-0.20,808.47,0.04,20.04,0.00,187.65,78.47,0.02,210.68,0.00,-3.60,19.20,38.68
2019-12-26 02:25,0.00,-0.20,815.66,0.00,20.51,0.00,186.97,78.53,0.02,189.60,0.00,-3.23,19.10,38.68
2019-12-26 02:30,0.00,-0.20,821.26,0.00,19.78,0.00,186.97,78.90,0.02,183.88,0.00,-1.93,19.00,34.03
2019-12-26 02:35,0.00,-0.20,837.39,0.00,20.48,0.00,186.97,79.70,0.02,191.75,0.00,-0.72,18.88,34.03
2019-12-26 02:40,0.00,-0.20,835.98,0.00,20.60,0.00,186.97,79.41,0.02,152.75,0.00,-17.96,18.77,34.03
2019-12-26 02:45,0.00,-0.30,823.25,4.90,20.72,0.00,191.00,78.63,0.02,171.59,0.00,-0.04,18.65,34.03
2019-12-26 02:50,0.00,-0.20,827.50,0.00,21.38,0.00,186.97,80.85,0.02,173.81,0.00,-3.80,18.53,34.03
2019-12-26 02:55,0.00,-0.20,828.28,1.00,20.07,0.00,186.30,81.91,0.02,162.73,0.00,-0.09,18.42,34.03
2019-12-26 03:00,0.00,-0.20,845.18,0.30,20.13,0.00,186.97,77.47,0.02,159.54,0.00,-0.08,18.30,32.38
2019-12-26 03:05,0.00,-0.20,847.88,0.00,20.05,0.00,186.97,80.19,0.02,131.24,0.00,-0.90,18.18,32.38
2019-12-26 03:10,0.00,-0.20,857.94,0.00,20.23,0.00,186.97,83.37,0.02,155.39,0.00,-1.67,18.07,32.38
2019-12-26 03:15,0.00,-0.20,843.08,0.40,20.46,0.00,186.97,78.49,0.02,128.48,0.00,-1.06,17.95,32.38
2019-12-26 03:20,0.00,-0.20,851.67,0.00,20.68,0.00,186.97,83.18,0.02,135.32,0.00,-0.32,17.83,32.38
2019-12-26 03:25,0.00,-0.30,846.28,0.00,20.72,0.00,187.65,77.72,0.02,119.12,0.00,-0.48,17.72,32.38
2019-12-26 03:30,0.00,-0.20,851.77,15.70,20.57,0.00,191.67,81.52,0.02,113.26,0.00,-1.08,17.60,31.85
2019-12-26 03:35,0.00,-0.20,856.67,0.00,20.08,0.00,186.97,82.12,0.02,99.25,0.00,-16.52,17.67,31.85
2019-12-26 03:40,0.00,-0.20,874.43,15.60,20.10,0.00,196.37,77.83,0.02,99.62,0.00,-0.18,17.73,31.85
2019-12-26 03:45,0.00,-0.20,888.55,0.00,20.78,0.00,187.65,78.33,0.02,65.69,0.00,-1.33,17.80,31.85
2019-12-26 03:50,0.00,-0.20,886.32,4.60,20.91,0.00,186.97,79.46,0.02,56.16,0.00,-0.10,17.87,31.85
2019-12-26 03:55,0.00,-0.20,884.55,0.00,20.48,0.00,187.65,78.93,0.02,72.56,0.00,-2.04,17.93,31.85
2019-12-26 04:00,0.00,-0.30,884.04,0.00,20.48,0.00,188.32,78.54,0.02,81.24,0.00,-0.21,18.00,30.59
2019-12-26 04:05,0.00,-0.30,899.37,0.00,19.97,0.00,187.65,79.34,0.02,66.45,0.00,-0.47,17.98,30.59
2019-12-26 04:10,0.00,-0.20,924.22,0.00,20.16,0.00,186.97,78.69,0.02,25.06,0.00,-9.27,17.97,30.59
2019-12-26 04:15,0.00,-0.20,925.91,0.04,20.17,0.00,186.97,79.33,0.02,0.00,-11.62,-10.40,17.95,30.59
2019-12-26 04:20,0.00,-0.20,929.20,17.23,20.36,0.00,193.01,80.01,0.02,0.00,-2.00,-0.18,17.93,30.59
2019-12-26 04:25,0.00,-0.20,943.82,0.00,21.16,0.00,187.65,81.97,0.02,0.00,-19.21,-15.68,17.92,30.59
2019-12-26 04:30,0.00,-0.20,952.11,0.00,20.92,0.00,187.65,82.23,0.02,0.00,-15.48,-0.15,17.90,31.60
2019-12-26 04:35,0.00,-0.20,967.35,0.00,21.18,0.00,186.97,77.08,0.02,0.00,-23.84,-1.38,17.80,31.60
2019-12-26 04:40,0.00,-0.20,975.85,0.00,21.06,0.00,186.97,77.23,0.02,0.00,-16.06,-0.68,17.70,31.60
2019-12-26 04:45,0.00,-0.20,967.48,0.00,21.30,0.00,186.97,79.63,0.02,0.00,-59.19,-10.17,17.60,31.60
2019-12-26 04:50,0.00,-0.20,976.81,0.04,20.07,0.00,186.30,78.41,0.02,0.00,-35.40,-0.30,17.50,31.60
2019-12-26 04:55,0.00,-0.20,1003.81,0.00,20.80,0.00,186.97,80.91,0.02,0.00,-77.12,-19.74,17.40,31.60
2019-12-26 05:00,0.00,-0.20,1012.09,1.20,19.79,0.00,186.97,77.03,0.02,0.00,-82.50,-1.03,17.30,31.72
2019-12-26 05:05,0.00,-0.20,1001.77,6.90,19.67,0.00,187.65,81.74,0.02,0.00,-61.45,-2.00,17.23,31.72
2019-12-26 05:10,0.00,-0.20,984.55,0.00,20.29,0.00,187.65,78.43,0.02,0.00,-62.62,-8.51,17.17,31.72
2019-12-26 05:15,0.00,-0.20,983.62,0.00,20.69,0.00,186.97,79.34,0.02,0.00,-58.66,-14.38,17.10,31.72
2019-12-26 05:20,0.00,-0.20,967.49,10.20,20.28,0.00,199.05,78.75,0.02,0.00,-14.54,-0.09,17.03,31.72
2019-12-26 05:25,0.00,-0.20,967.68,0.00,19.75,0.00,187.65,83.04,0.02,21.70,0.00,-13.19,16.97,31.72
2019-12-26 05:30,0.00,-0.20,951.77,0.09,20.42,0.00,186.97,78.81,0.02,20.62,0.00,-33.40,16.90,34.59
2019-12-26 05:35,1.19,-0.20,962.98,0.20,20.95,0.00,187.65,78.99,0.02,2.12,0.00,-0.10,16.92,34.59
2019-12-26 05:40,2.37,-0.20,963.32,0.30,20.43,0.00,186.30,78.35,0.02,0.00,-9.34,-0.16,16.93,34.59
2019-12-26 05:45,3.56,-0.20,977.38,0.00,21.61,0.00,186.97,82.62,0.02,0.00,-44.00,-30.09,16.95,34.59
2019-12-26 05:50,4.74,-0.20,970.07,0.00,20.25,0.00,186.97,79.35,0.02,0.00,-40.18,-20.57,16.97,34.59
2019-12-26 05:55,5.93,-0.20,986.32,0.00,20.65,0.00,186.97,80.60,0.02,0.00,-39.38,-11.21,16.98,34.59
2019-12-26 06:00,7.11,-0.18,989.79,0.00,20.23,0.00,186.97,83.29,0.02,0.00,-56.96,-22.48,17.00,32.75
2019-12-26 06:05,12.61,0.12,993.52,0.00,20.91,0.00,186.97,83.59,0.02,0.00,-41.07,-26.77,17.27,32.75
2019-12-26 06:10,18.11,0.46,981.87,0.00,20.33,0.00,186.30,78.85,0.02,0.00,-42.00,-6.97,17.53,32.75
2019-12-26 06:15,23.61,0.80,996.68,0.00,20.28,0.00,186.30,77.92,0.02,0.00,-8.85,-6.88,17.80,32.75
2019-12-26 06:20,29.10,3.04,1001.56,0.00,20.54,0.00,186.30,81.06,0.02,0.00,-38.54,-37.90,18.07,32.75
2019-12-26 06:25,34.60,4.14,990.86,0.56,20.91,0.00,186.97,82.88,0.02,0.00,-45.12,-24.38,18.33,32.75
2019-12-26 06:30,40.10,6.02,981.35,0.00,20.39,0.00,186.97,77.30,0.02,0.00,-101.09,-9.65,18.60,27.07
2019-12-26 06:35,50.11,7.46,954.80,10.80,20.65,0.00,186.97,79.39,0.02,0.00,-61.05,-0.06,19.00,27.07
2019-12-26 06:40,60.11,12.31,954.38,0.00,20.71,0.00,186.97,80.17,0.02,0.00,-56.39,-6.10,19.40,27.07
2019-12-26 06:45,70.11,15.65,958.00,0.00,20.48,0.00,187.65,80.41,0.02,0.00,-28.67,-17.73,19.80,27.07
2019-12-26 06:50,80.12,20.39,954.62,0.00,20.74,0.00,186.30,77.97,0.02,0.00,-77.34,-5.29,20.20,27.07
2019-12-26 06:55,90.12,23.81,935.34,6.90,20.89,0.00,186.97,82.31,0.02,0.00,-61.33,-0.09,20.60,27.07
2019-12-26 07:00,100.13,27.41,926.30,29.50,19.91,0.00,186.30,76.22,0.02,0.00,-29.80,-0.09,21.00,25.04
2019-12-26 07:05,115.04,33.15,920.45,0.00,20.51,0.00,186.97,80.84,0.02,0.00,-50.35,-6.87,21.35,25.04
2019-12-26 07:10,129.96,39.94,923.75,20.30,20.51,0.00,186.30,77.97,0.02,0.00,-23.06,-0.08,21.70,25.04
2019-12-26 07:15,144.87,43.72,927.89,0.00,20.34,0.00,186.30,79.54,0.02,0.00,-75.15,-1.64,22.05,25.04
2019-12-26 07:20,159.78,55.09,923.34,8.70,20.40,0.00,186.97,77.95,0.02,0.00,-111.19,-0.09,22.40,25.04
2019-12-26 07:25,174.70,63.04,930.08,30.00,20.72,0.00,186.97,81.14,0.02,0.00,-102.80,-1.01,22.75,25.04
2019-12-26 07:30,189.61,73.76,947.47,10.50,20.66,0.00,186.97,77.75,0.02,0.00,-120.02,-0.99,23.10,15.11
2019-12-26 07:35,207.19,79.89,936.51,17.81,20.71,0.00,192.34,80.11,0.02,0.00,-149.43,-0.98,23.17,15.11
2019-12-26 07:40,224.78,73.72,934.80,27.10,20.60,0.00,186.30,77.21,0.02,0.00,-170.24,-1.00,23.23,15.11
2019-12-26 07:45,242.36,69.20,926.52,23.40,20.51,0.00,193.01,77.71,0.02,0.00,-131.34,-0.13,23.30,15.11
2019-12-26 07:50,259.95,77.10,905.30,18.10,21.18,0.00,193.01,76.20,0.02,0.00,-107.33,-0.16,23.37,15.11
2019-12-26 07:55,277.53,80.22,882.94,0.00,20.89,0.00,186.97,84.52,0.02,0.00,-105.76,-14.69,23.43,15.11
2019-12-26 08:00,295.12,87.19,860.18,9.00,20.42,0.00,187.65,76.09,0.02,0.00,-87.72,-0.98,23.50,28.94
2019-12-26 08:05,315.30,102.98,839.04,8.60,20.23,0.00,186.97,81.53,0.02,0.00,-103.99,-0.09,23.65,28.94
2019-12-26 08:10,335.48,135.23,823.39,8.90,20.86,0.00,187.65,81.04,0.02,0.00,-123.10,-0.09,23.80,28.94
2019-12-26 08:15,355.67,139.87,798.27,3.83,20.25,0.00,187.65,79.05,0.02,0.00,-149.93,-0.09,23.95,28.94
2019-12-26 08:20,375.85,134.83,782.95,0.00,20.00,0.00,186.97,78.94,0.02,0.00,-109.29,-2.39,24.10,28.94
2019-12-26 08:25,396.03,143.93,779.41,0.00,20.36,0.00,186.97,81.12,0.02,0.00,-125.88,-16.85,24.25,28.94
2019-12-26 08:30,416.21,138.29,760.52,2.20,20.62,0.00,186.30,78.24,0.02,0.00,-117.88,-0.10,24.40,37.87
2019-12-26 08:35,430.26,151.63,748.84,0.63,20.58,0.00,186.97,80.56,0.02,0.00,-148.42,-0.07,24.52,37.87
2019-12-26 08:40,444.30,148.90,741.65,20.20,19.62,0.00,224.56,82.20,0.02,0.00,-141.73,-0.14,24.63,37.87
2019-12-26 08:45,458.35,155.51,724.47,0.00,20.66,0.00,221.20,81.55,0.02,0.00,-142.69,-16.80,24.75,37.87
2019-12-26 08:50,472.40,144.45,708.94,18.50,20.22,0.00,193.01,76.20,0.02,0.00,-167.29,-0.14,24.87,37.87
2019-12-26 08:55,486.44,167.42,710.54,0.00,21.12,0.00,186.97,80.87,0.02,0.00,-138.30,-0.83,24.98,37.87
2019-12-26 09:00,500.49,172.05,691.61,5.00,20.68,0.00,191.67,81.66,0.02,0.00,-117.68,-0.14,25.10,32.33
2019-12-26 09:05,512.58,175.02,679.81,22.70,20.10,0.00,193.69,76.52,0.02,0.00,-100.43,-0.08,25.10,32.33
2019-12-26 09:10,524.67,175.05,664.27,30.00,20.08,0.00,197.04,81.63,0.02,0.00,-123.44,-0.15,25.10,32.33
2019-12-26 09:15,536.77,178.15,651.38,0.00,20.97,0.00,199.73,79.82,0.02,0.00,-107.97,-0.08,25.10,32.33
2019-12-26 09:20,548.86,180.38,647.30,0.00,20.80,0.00,188.32,83.97,0.02,0.00,-79.03,-0.11,25.10,32.33
2019-12-26 09:25,560.95,184.38,631.84,0.00,21.00,0.00,188.32,81.02,0.02,0.00,-86.94,-19.22,25.10,32.33
2019-12-26 09:30,573.04,183.93,618.33,0.00,19.64,0.00,195.03,75.51,0.02,0.00,-95.69,-17.58,25.10,35.74
2019-12-26 09:35,590.45,186.51,611.92,0.00,20.11,0.00,186.97,80.49,0.02,0.00,-104.73,-2.67,25.33,35.74
2019-12-26 09:40,607.87,188.80,570.25,9.91,19.90,0.00,187.65,79.93,0.02,0.00,-89.61,-0.02,25.57,35.74
2019-12-26 09:45,625.28,181.90,567.55,1.95,19.59,0.00,219.86,77.80,0.02,0.00,-6.35,-26.87,25.80,35.74
2019-12-26 09:50,642.69,192.22,574.79,0.00,19.97,0.00,189.66,80.00,0.02,0.00,-70.65,-39.37,26.03,35.74
2019-12-26 09:55,660.11,198.89,554.01,0.04,20.37,0.00,190.33,80.55,0.02,0.00,-46.04,-2.37,26.27,35.74
2019-12-26 10:00,677.52,201.82,518.82,0.00,20.80,0.00,193.01,79.70,0.02,0.00,-24.49,-0.11,26.50,33.27
2019-12-26 10:05,692.01,202.72,494.73,0.00,20.02,0.00,186.97,78.00,0.02,2.43,0.00,-2.24,26.70,33.27
2019-12-26 10:10,706.50,204.54,458.80,0.00,20.98,0.00,186.97,81.93,0.02,41.86,0.00,-0.13,26.90,33.27
2019-12-26 10:15,720.99,204.89,444.03,0.03,19.90,0.00,191.00,77.72,0.02,8.07,0.00,-9.35,27.10,33.27
2019-12-26 10:20,735.48,208.21,414.54,0.00,19.78,0.00,195.03,77.17,0.02,0.00,-17.09,-13.19,27.30,33.27
2019-12-26 10:25,749.97,214.48,406.20,0.00,20.31,0.00,208.45,81.68,0.02,14.31,0.00,-3.28,27.50,33.27
2019-12-26 10:30,764.46,215.47,384.86,0.00,20.29,0.00,194.36,77.05,0.02,53.74,0.00,-0.27,27.70,32.33
2019-12-26 10:35,773.03,214.71,377.88,0.04,20.04,0.00,195.03,80.92,0.02,43.66,0.00,-17.48,27.73,32.33
2019-12-26 10:40,781.60,213.80,346.11,0.00,20.48,0.00,189.66,76.70,0.02,13.36,0.00,-15.35,27.77,32.33
2019-12-26 10:45,790.18,217.07,341.24,0.00,20.57,0.00,198.38,77.06,0.02,43.71,0.00,-3.64,27.80,32.33
2019-12-26 10:50,798.75,219.17,333.37,10.91,20.68,0.00,193.01,76.20,0.02,87.66,0.00,-0.15,27.83,32.33
2019-12-26 10:55,807.32,220.84,321.28,0.00,20.98,0.00,188.99,79.91,0.02,91.82,0.00,-18.47,27.87,32.33
2019-12-26 11:00,815.89,220.75,293.35,0.00,20.29,0.00,197.71,76.52,0.02,77.56,0.00,-20.83,27.90,34.40
2019-12-26 11:05,822.44,216.67,296.28,1.00,20.07,0.00,186.97,75.99,0.02,115.97,0.00,-0.09,28.05,34.40
2019-12-26 11:10,828.99,225.09,284.74,0.00,20.58,0.00,186.30,77.23,0.02,135.84,0.00,-1.29,28.20,34.40
2019-12-26 11:15,835.54,225.09,267.03,0.00,21.07,0.00,186.30,78.80,0.02,141.69,0.00,-37.36,28.35,34.40
2019-12-26 11:20,842.09,224.83,257.52,0.07,21.82,0.00,186.97,77.68,0.02,123.07,0.00,-39.90,28.50,34.40
2019-12-26 11:25,848.64,225.18,242.26,0.00,20.94,0.00,186.30,79.05,0.02,140.03,0.00,-2.81,28.65,34.40
2019-12-26 11:30,855.19,225.33,221.60,0.00,20.60,0.00,187.65,76.88,0.02,177.37,0.00,-2.48,28.80,33.01
2019-12-26 11:35,860.16,225.19,214.62,0.00,21.13,0.00,187.65,79.21,0.02,175.47,0.00,-5.68,28.82,33.01
2019-12-26 11:40,865.12,225.19,209.43,0.00,21.85,0.00,187.65,82.40,0.02,179.58,0.00,-34.87,28.83,33.01
2019-12-26 11:45,870.09,225.09,210.11,0.00,20.83,0.00,186.97,76.56,0.02,202.61,0.00,-0.07,28.85,33.01
2019-12-26 11:50,875.06,221.81,192.19,0.04,20.57,0.00,186.30,78.44,0.02,230.74,0.00,-0.10,28.87,33.01
2019-12-26 11:55,880.02,223.87,207.10,0.00,20.13,0.00,186.97,81.46,0.02,216.00,0.00,-0.04,28.88,33.01
2019-12-26 12:00,884.99,225.16,197.51,0.00,19.91,0.00,191.67,77.43,0.02,232.71,0.00,-0.06,28.90,32.31
2019-12-26 12:05,888.00,225.10,199.79,0.00,20.54,0.00,186.97,82.98,0.02,268.17,0.00,-0.49,28.88,32.31
2019-12-26 12:10,891.01,225.10,197.75,0.10,19.96,0.00,186.30,81.12,0.02,235.49,0.00,-0.10,28.87,32.31
2019-12-26 12:15,894.02,225.08,204.83,0.00,19.76,0.00,186.97,79.17,0.02,250.82,0.00,-0.69,28.85,32.31
2019-12-26 12:20,897.03,225.10,223.84,0.00,21.23,0.00,199.73,77.66,0.02,279.77,0.00,-0.21,28.83,32.31
2019-12-26 12:25,900.04,225.19,222.76,0.02,20.48,0.00,188.32,80.16,0.02,209.14,0.00,-29.57,28.82,32.31
2019-12-26 12:30,903.05,225.09,227.33,0.00,20.60,0.00,187.65,80.88,0.02,246.40,0.00,-2.91,28.80,32.26
2019-12-26 12:35,903.26,224.96,217.17,0.00,20.72,0.00,186.97,78.33,0.02,243.68,0.00,-3.52,29.00,32.26
2019-12-26 12:40,903.46,225.23,225.65,0.00,21.23,0.00,197.71,80.63,0.02,252.09,0.00,-1.12,29.20,32.26
2019-12-26 12:45,903.66,225.09,239.91,5.70,19.93,0.00,190.33,77.41,0.02,240.38,0.00,-0.92,29.40,32.26
2019-12-26 12:50,903.87,225.09,237.40,7.64,21.36,0.00,197.04,76.28,0.02,239.98,0.00,-0.99,29.60,32.26
2019-12-26 12:55,904.07,220.34,244.32,19.60,20.36,0.00,197.04,80.26,0.02,252.36,0.00,-0.94,29.80,32.26
2019-12-26 13:00,904.28,225.14,239.60,6.90,19.94,0.00,193.69,76.63,0.02,272.58,0.00,-0.94,30.00,32.66
2019-12-26 13:05,902.22,224.39,232.31,29.60,20.78,0.00,205.09,77.99,0.02,277.48,0.00,-1.03,30.03,32.66
2019-12-26 13:10,900.15,224.77,233.20,9.00,20.46,0.00,203.75,77.21,0.02,275.47,0.00,-0.99,30.07,32.66
2019-12-26 13:15,898.09,225.06,237.20,14.02,20.89,0.00,201.74,78.61,0.02,273.58,0.00,-0.95,30.10,32.66
2019-12-26 13:20,896.03,225.10,231.73,6.50,20.39,0.00,196.37,81.53,0.02,278.88,0.00,-1.02,30.13,32.66
2019-12-26 13:25,893.96,225.04,233.49,0.00,20.40,0.00,189.66,81.10,0.02,290.05,0.00,-1.27,30.17,32.66
2019-12-26 13:30,891.90,221.91,227.12,3.40,20.40,0.00,187.65,77.59,0.02,302.41,0.00,-0.99,30.20,34.16
2019-12-26 13:35,889.27,225.06,233.02,1.10,20.02,0.00,188.99,79.31,0.02,321.22,0.00,-0.89,30.73,34.16
2019-12-26 13:40,886.64,224.82,231.08,17.80,21.10,0.00,196.37,79.67,0.02,334.87,0.00,-1.00,31.27,34.16
2019-12-26 13:45,884.01,224.78,234.95,9.30,20.81,0.00,192.34,77.81,0.02,332.65,0.00,-0.98,31.80,34.16
2019-12-26 13:50,881.37,223.95,236.89,0.40,20.34,0.00,185.63,80.81,0.02,322.90,0.00,-0.03,32.33,34.16
2019-12-26 13:55,878.74,225.75,246.89,6.20,20.52,0.00,187.65,82.12,0.02,315.33,0.00,-0.07,32.87,34.16
2019-12-26 14:00,876.11,225.07,243.11,1.00,20.46,0.00,186.97,78.64,0.02,315.85,0.00,-0.08,33.40,38.21
2019-12-26 14:05,870.41,225.17,245.48,17.70,19.47,0.00,203.75,76.61,0.02,341.37,0.00,-0.96,33.48,38.21
2019-12-26 14:10,864.70,225.08,251.19,0.00,20.33,0.00,188.99,81.77,0.02,369.37,0.00,-1.99,33.57,38.21
2019-12-26 14:15,859.00,208.60,242.14,26.40,21.39,0.00,199.05,78.63,0.02,369.96,0.00,-0.08,33.65,38.21
2019-12-26 14:20,853.29,223.05,251.64,25.30,20.60,0.00,205.09,78.14,0.02,404.39,0.00,-0.11,33.73,38.21
2019-12-26 14:25,847.58,223.60,256.65,42.34,20.60,0.00,201.07,76.62,0.02,389.81,0.00,-0.19,33.82,38.21
2019-12-26 14:30,841.88,222.78,267.67,13.34,21.00,0.00,197.04,77.64,0.02,390.94,0.00,-0.12,33.90,41.94
2019-12-26 14:35,834.70,222.89,288.94,18.20,20.51,0.00,200.40,77.80,0.02,409.16,0.00,-1.07,33.82,41.94
2019-12-26 14:40,827.52,224.42,277.43,1.55,19.79,0.00,189.66,82.58,0.02,394.84,0.00,-0.13,33.73,41.94
2019-12-26 14:45,820.34,224.67,296.87,0.00,20.29,0.00,186.30,79.85,0.02,403.15,0.00,-2.05,33.65,41.94
2019-12-26 14:50,813.16,224.14,316.50,17.41,20.10,0.00,198.38,81.64,0.02,400.81,0.00,-0.09,33.57,41.94
2019-12-26 14:55,805.98,223.37,325.64,30.23,20.60,0.00,191.67,79.27,0.02,403.40,0.00,-0.08,33.48,41.94
2019-12-26 15:00,798.80,223.73,335.54,0.34,20.22,0.00,186.30,78.22,0.02,389.40,0.00,-0.07,33.40,43.73
2019-12-26 15:05,789.75,224.26,348.13,26.27,21.04,0.00,193.01,79.44,0.02,415.21,0.00,-0.11,33.43,43.73
2019-12-26 15:10,780.69,224.70,353.35,1.00,20.37,0.00,187.65,79.87,0.02,469.89,0.00,-0.05,33.47,43.73
2019-12-26 15:15,771.63,224.05,363.02,1.20,20.94,0.00,188.99,81.73,0.02,422.31,0.00,-22.43,33.50,43.73
2019-12-26 15:20,762.58,212.28,357.82,11.41,21.24,0.00,189.66,76.10,0.02,476.35,0.00,-0.08,33.53,43.73
2019-12-26 15:25,753.52,225.11,366.06,1.60,20.80,0.00,201.07,79.10,0.02,470.15,0.00,-22.17,33.57,43.73
